Text,Label
Super rashita Sir,Non-depressive
ಸುಪರ್ ಅವನೆ ಶ್ರೀಮನ ನಾರಾಯಣ,Non-depressive
Rakshit movie success party Elli maadbekanta iddiri??,Non-depressive
Iddu benki,Non-depressive
@Raja Vishnuvardhana Ohh,Non-depressive
ಇದು ಚರಿತ್ರೆ ಸೃಷ್ಟಿಸುವ ಹೊಸ ಚಲನಚಿತ್ರn ಯಾವದು ಅದುnಅವನೇ ಶ್ರೀಮನ್ನರಾಯಣ,Non-depressive
Super nice bro,Non-depressive
ಅದ್ಬುತವಾಗಿದೆ ಅವನೇ ಶ್ರೀಮನ್ನಾರಾಯಣ ಚಿತ್ರದ ಹಾಡು ಹ್ಯಾಂಡ್ಸಪ್,Non-depressive
Namma janakke innu idara liric arta agilla.good music extraordinary liric.,Non-depressive
Idu charithre srustiso avathaaaara.....,Non-depressive
Loved vijay prakash sir voice,Non-depressive
Kannada and even tamil super,Non-depressive
Still trending number one !!,Non-depressive
Entha savu marre idu nExam Alli ans nepagalla  1line bardu 2nd line baribekidre ide song barutte,Non-depressive
All hands up nAnd one like,Non-depressive
Share madta idini,Non-depressive
Sir yella song video clips release maadi,Non-depressive
Hands up ಇವ ಚರಿತ್ರೆ ಸೃಷ್ಟಿಸೋ ನಾರಾಯಣ,Non-depressive
2nd time yaar nodtha ideera,Non-depressive
Yellaru nKGF nOdeya nalli busy eddare nAllobba #trending 1 nalli busy edda nnn#Avane sriman narayana,Non-depressive
Super signature step..,Non-depressive
ಆ ಮ್ಯೂಸಿಕ್ ಅಲ್ಲಿ ಏನೋ ಕಿಕ್ ಇದೆ,Non-depressive
Really superb.... Future Super star Rajinikanth,Non-depressive
Superb song hands up,Non-depressive
One time kelidre average ansatte,Non-depressive
E mathu,Non-depressive
Hands up song ge,Non-depressive
#Rakshithshetty film pakka 200 days,Non-depressive
Super songr new rekard break madly,Non-depressive
Trending number 1,Non-depressive
Super osam music,Non-depressive
I have listened 1st time ok ok,Non-depressive
Super Rakshith shetty sir,Non-depressive
Yentha shoot madbeka,Non-depressive
ಈ ಸಿನಿಮಾ ಚರಿತ್ರೆ ಸೃಷ್ಟಿ ಮಾಡಲಿ,Non-depressive
ಒಳ್ಳೆಯ ಟೇಸ್ಟ್ ಅನ್ನೋದು ಎಲ್ಲರಿಗೂ ಇರೊಲ್ಲ ಕೆಲವರಿಗೆ ಮಾತ್ರ,Non-depressive
ಒಳ್ಳೇದು ಯಾರ್ಗೂನು ಬೇಕಾಗಿಲ್ಲ...,Non-depressive
@ֆաǟʍʏ ɢօաɖǟ ನಿಜ...nnಆದ್ರೆ ಆ ಗೆಲುವು ಇತಿಹಾಸ ಆಗ್ಬೇಕಂದ್ರೆ ಎಲ್ಲಾ ರೀತಿಯ ಪ್ರಯತ್ನಗಳು ಆಗಿರಬೇಕಾಗುತ್ತೆ,Non-depressive
Bro valledu yarigu bega kaansodilla,Non-depressive
Super movie I like it,Non-depressive
ಅತ್ಯದ್ಭುತ ಕನ್ನಡದ ಸಿನಿಮಾ. ಕಲಾವಿದರು ಕೂಡ  ತುಂಬಾ ಚೆನ್ನಾಗಿ ನಟಿಸಿದ್ದಾರೆ.,Non-depressive
Pruthvi avara acting anthu nanna avarisikondu bittide .nanna friend helidda thayi sentimentalli avara acting nodi ninu emotional agthiya nodu antha.adre nanu nanu aagalla andidde.adre aa scene nodbittu nanu ankonde. evarige national award kodbeku antha.,Non-depressive
ನಾನು ಕೂಡ ಬಿಟ್ಟಿಯಾಗಿ ನೋಡಿದೇನಿ ನನಗೆ ಒಂತರಾ ಮನಸ್ಸಿಗೆ ನೋವು ಆಗ್ತಾ ಇದೆ ನಾನು ಸಿನಿಮಾ ಗೆದ್ದಿದೆ ಬಟ್ ದುಡ್ಡು ಬರಲಿಲ್ಲ ಸಿನಿಮಾಗೆ,Non-depressive
ಚಿತ್ರಮಂದಿರ ಒಳಗೆ ಜನ ಬರಬೇಕು ಅಂತರೆ ಇದು ತಮಷೆ ಅಲ್ಲ. ಮೊದಲು Tik tok Ban ಆಗಬೇಕು. ಸಿನಿಮಾ ನಟ ನಟಿ   Tik tok ಮಾಡಬಾರದು. ದೋಡ್ಡ ದೋಡ್ಡ ಸ್ಟಾರ್ ನಟರು Tik tok ಬಗ್ಗೆ ದಂಗೆ ಎಳೆಬೇಕು ಸರ್ಕಾರ ಕ್ಕೆ ಮನವಿ ಮಾಡಿ tik tok ಬ್ಯಾನ್ ಮಾಡಿ ಅಂತ. ಇಷ್ಟು ಕೆಲಸ ಮಾಡಿಲ್ಲ ಅಂದರೆ ಮುಂದೆ ಒಂದು ದಿನ ನಿಮ್ಮ ಸಿನಿಮಾ ನೀವೇ ನೋಡಬೇಕು,Non-depressive
Super movie 🤩,Non-depressive
Kannadadalli mado badlu hindinalli madidre superrhit agodhu,Non-depressive
Super movie,Non-depressive
ಮೊಬೈಲಲ್ಲಿ ಅಷ್ಟೊಂದ್ ಒಳ್ಳೇ ಕ್ಲಾರಿಟಿಲಿ ಬಿಟ್ಟಿದ್ದಾರೆ. ಎಲ್ರೂ ಡೌನ್‌ಲೋಡ್ ಮಾಡ್ಕೊಂಡ್ ನೋಡ್ತಿದಾರೆ. ಥಿಯೇಟರಿಗೆ ಜನ ಬರದೇ ಇರಲು ಕಾರಣ ಮೊಬೈಲಲ್ಲಿ ಲೀಕ್ ಆಗಿರೋದು.,Non-depressive
@nageshwar nagu ನಾನು ಹೇಳ್ತಿರೋದು ಇಷ್ಟೇ ಥಿಯೇಟರ್ ಅಲ್ಲೂ ನೋಡಲ್ಲ atleast ಮೊಬೈಲ್ ಆದ್ರು amazon ಅಲ್ಲಿ ನಿಯತ್ತಾಗಿ ನೋಡಿ nPiracy telegram ಅಲ್ಲಿ ನೋಡ್ಬೇಡಿ ಅಂತಾ,Non-depressive
ಚಿತ್ರತಂಡದ ಕಾರ್ಯ ಅದ್ಬುತವಾಗಿದೆ.nಕನ್ನಡದ ಮೇರು ಚಿತ್ರಗಳ ಸಾಲಿನಲ್ಲಿ ಈ ದಿಯಾ ಚಿತ್ರ ನಿಲ್ಲಲಿದೆ.nಎಲ್ಲಾ ನಟರು ತಮ್ಮ ಪಾತ್ರಕ್ಕೆ ಜೀವತುಂಬಿದ್ದಾರೆ.,Non-depressive
Account details kodi sir.... Love you  love you  love you,Non-depressive
Mistake is done in promotion. Ee movie ge nan hogiddu flook alli coz nan friends yavdo ond movie ge hogonnan ankond yavdu show ilde idyavdo olle review idyalla movie antha hodvi. But ee movie sakkath feel kodthu. Later nam friends ge heli kalsdvi,Non-depressive
Wow .... diya soop.,Non-depressive
ತುಳುನಾಡ ತುಳು ಸಿನಿಮಾ ಹೀರೋ ಪೃಥ್ವಿ ಅಭಿನಯ ಸೂಪರ್...,Non-depressive
ಪದಗಳು ಸೋತಿದೆ....ಸಿನಿಮಾದnಅಂತರಾಳ ಅರಿಯಲು....nಹೃದಯದ ಕಿನ್ನರಿಯಲಿ ಹೊಸ ನಾದಲಯವ ಮೊಳಗಿಸಿದ...ಈ ಚಿತ್ರ ತಂಡಕ್ಕೆ ಸಾಸಿರ ನಮನ.....,Non-depressive
Mast movie,Non-depressive
ನಿಜವಾಗ್ಲೂ ತುಂಬಾ ಒಳ್ಳೆ ಫಿಲ್ಮ್  ತುಂಬಾ ಇಷ್ಟ ಆಯಿತು,Non-depressive
Nanu 14 sala nodidha movie idhu,Non-depressive
ಕನ್ನಡದವರು ಈ ತರ ಸಿನಿಮಾ ಮಾಡ್ತಾರೆ ಅಂತ ದಿಯಾ ಸಿನಿಮಾ ತಂಡ ಸಾಬೀತು  ಮಾಡಿದೆ....ಬರೀ ತೆಲಗು ತಮಿಳು ಸಿನಿಮಾ ನೋಡದಲ್ಲ ಕನ್ನಡ ಸಿನಿಮಾ ನೋಡಿ ಮಿಸ್   ಮಾಡಬೇಡಿ,Non-depressive
Sir enthavru jaatre dialogue,Non-depressive
Super movie,Non-depressive
Entaha adbhutava movie,Non-depressive
nachike agtide nange enthado dod dod heros movi chennagildiddruu  odtave,Non-depressive
ಮತ್ತೆ ಟೀಯೇಟರ್ಗೆ ಅಕ್ರಿnಇಂತಹ ಸಿನಿಮಾನ ಬೆಳಿಸೋಣ,Non-depressive
Promotion madilla guru adke jana bandilla.,Non-depressive
Re release maadi movie na... Super movie,Non-depressive
ದಿಯಾ ತಂಡಕ್ಕೆ ನನ್ನ ಕಡೆ ಇಂದ ಕ್ಷಮೆ ಇರಲಿ... ಇಂತ ಮೂವೀನ ಥೀಯೇಟರ್ ಗೆ ಹೋಗಿ ನೋಡಿಲ್ಲ  ಅಂತ ಬೇಜಾರ್ ನನ್ನ ಕಾಡ್ತಾ ಇದೆ...nPlease sir ಮತ್ತೇ ರಿ ರಿಲಿಜ್ ಮಾಡಿ ....,Non-depressive
Diy supar movise,Non-depressive
ಈ ಚಿತ್ರವನ್ನು ಮತ್ತೊಮ್ಮೆ ಚಿತ್ರಮಂದಿರಗಳಿಗೆ ತನ್ನಿ ನಮ್ಮ ಕನ್ನಡಿಗರು ಕೈಬಿಡುವುದಿಲ್ಲ ಮತ್ತೊಮ್ಮೆ ರಿಲೀಸ್ ಮಾಡಿ,Non-depressive
ದಿಯಾ ಕನ್ನಡದಲ್ಲೆ sooper film...ಕಾಸು ಕೊಡದೆ ಬಿಟ್ಟಿಯಾಗಿ ನೋಡಿದೆ ಅನ್ನೋ ಬೇಜಾರಿದೆ..ಸಿನಿಮಾ ಗೆಲ್ಲಲಿ..,Non-depressive
ಸರ್ ಪ್ಲೀಸ್ ರೀ ರಿಲೀಸ್ ಮಾಡಿ ಮೂವೀ ನಾ.....,Non-depressive
ಸಾರ್ ನಿಮ್ಮ film ಸೊತಿಲ್ಲ....nಜನರೆಲ್ಲಾ ಮೆಚ್ಚುಗೆ ವ್ಯಕ್ತಪಡಿಸಿದ್ದಾರೆ..,Non-depressive
Please intha cinemagalannu     gellisona ......namma hemmeya Kannada cinema,Non-depressive
SUPER DUPER MOVIE,Non-depressive
I love aadi,Non-depressive
Diya sandalwood new queen.,Non-depressive
ಮೊಬೈಲ್ ಅಲ್ಲಿ ಮೂವೀ ನ ಬಿಟ್ಟಿದ್ದಾರೆ ಥಿಯೇಟರ್ ಗೆ ಯಾರ್ ಬರ್ತಾರೆ. ನಾನ್ ಮೊಬೈಲ್ ಅಲ್ಲೇ 2 ಟೈಮ್ ನೋಡ್ದೆ,Non-depressive
ದೀಯಾ ಗೆ ಮೊದಲ ಪ್ರೀತಿಯ ಮಧ್ಯಾಂತರ  ಶಾಕ್ ಕೊಟ್ಟರೆ ಎರಡನೇ ಪ್ರೀತಿಯು ಕೊನೆಯಲ್ಲಿ ಶಾಕ್ ಕೊಡುತ್ತದೆ... ಕಥೆ ಚಿತ್ರಕಥೆ ಸಂಭಾಷಣೆ ನಿರ್ದೇಶನ ಸೂಪರ್ 4 ಜನರು ತುಂಬಾ ಚೆನ್ನಾಗಿ ನಟನೆ ಮಾಡಿದ್ದಾರೆ ... ಇಬ್ಬರೂ ನಟರು ಸೂಪರ್ ನಟಿಯೂ ಸೂಪರ್ ಪವಿತ್ರ ಲೋಕೇಶ್ ಅವರ ನಟನೆ ಅದ್ಬುತ ..‌ಒಂದೊಳ್ಳೆ ಅದ್ಬುತವಾದ ಸಿನಿಮಾ ...,Non-depressive
ಅದ್ಭುತವಾದ ಚಿತ್ರ ಆದ್ರೆ ಚಿತ್ರ ಮಂದಿರದಲ್ಲಿ ನೋಡಲಿಲ್ಲ ಆ ನೋವು ತುಂಬಾ ಕಾಡುತ್ತಿದೆ,Non-depressive
ಈ ಹಾಳಾದ ಕೋರೋನ ವೈರಸ್ ಬಂದು ದಿಯಾ ಲವ್ ಮಾಕಟೈಲ್ ಚಿತ್ರಗಳಿಗೆ ತುಂಬಾ ನಷ್ಟ ಉಂಟಾಗಿದೆ...but Don't worry u get best reviews.. All the best for ur nxt movies,Non-depressive
Inta Best Movie na Theatre nalli nodakaglilla ade bejaru,Non-depressive
Dia nan recent aagi nodiro moviegalalli Adbutha,Non-depressive
Bladey piracy madidara yallaru Alli node status hakidara movie yalli theatre alli yar nodatara first telegram ban madabaku,Non-depressive
ದಿಯಾ ಚಲನಚಿತ್ರ ತುಂಬಾನೇ ಚೆನ್ನಾಗಿದೆ. ಸ್ವಲ್ಪ ಪ್ರಚಾರದಲ್ಲಿ ಕೊರತೆ ಇರಬಹುದು. ಹಾಡುಗಳನ್ನ ಹಾಕಿದ್ದರೆ ಇದು ಇನ್ನೊಂದ್ದು ಮುಂಗಾರು ಮಳೆ ಆಗುತಿತ್ತು. ಹಾಟ್ಸ್ ಆಫ್ ಟು ಡೈರೆಕ್ಟರ್ ಅಶೋಕ್,Non-depressive
ವಾರಕ್ಕೆ 10-15 ಸಿನಿಮಾ ರಿಲೀಸ್ ಆದರೆ ಯಾರ್ ನೋಡ್ತಾರೆ,Non-depressive
Super movie wow amazing ...,Non-depressive
ನಿರ್ಮಾಪಕರೇ ನಿಮ್ಮ ಅಕೌಂಟ್ ನಂಬರ್ ಕೊಡಿ ನಿಮ್ಮ account gge amount akabeku,Non-depressive
ಖುಷಿ ತುಂಬ ನೋವಾವಿತಮ್ಮ. ನೈಜ ನಟನೆ ನನಗೆ ನಿನ್ನ ನೋಡಿ ತುಂಬ ಅತ್ತುಬಿಟ್ಟೆ.,Non-depressive
Nijwaglu thumba chanagide,Non-depressive
Telegram olag ella sigtirbekadre jana yak theotor ge hogtar heli.. Actully edu big mistek,Non-depressive
Theatre alli noduva movie alla alle ye .,Non-depressive
Nam janakke love story iro movie Andre bari romance,Non-depressive
Plz rerelease movie again,Non-depressive
ರಶ್ಮಿಕ ಗಿಂತ ದಿಯಾ ಅವರ ನಟನೆ ತುಂಬಾ ಚೆನ್ನಾಗಿದೆ....film antuu super,Non-depressive
@MT T sorry guru nangu avlu adre agalla adke solpa campare mad de..,Non-depressive
Avlu lofar .....nan sister Diya papa amezon a to z super next relece I m going,Non-depressive
Diya na Rakshit shetti  na belsona,Non-depressive
ಇಂತಹ ಒಳ್ಳೆಯ ಕನ್ನಡ ಸಿನಿಮಾಗಳನ್ನ ಬೆಳೆಸೋಣ,Non-depressive
Super song 100%,Non-depressive
What a song  Jai Kannada,Non-depressive
What a Song. #avanesrimannarayana,Non-depressive
@PRAJWAL NAYAK Karnataka bro,Non-depressive
ಹೋದರೆ ಹೋಗ್ಲಿ ಬಿಡಿ ರಶ್ಮಿಕ ಅವಳೇನು ತ್ರಿಪುರ ಸುಂದರಿನಾ ಬಿಟ್ಟಾಕಿ,Non-depressive
Thu dabba movie sulemagand,Non-depressive
basava basavaraj mind your words. Maathina mele niga irli.,Non-depressive
‌నా పేరు ఉధిత,Non-depressive
One of the unique person,Non-depressive
ಯಾವುದೇ holloywood ಮಟ್ಟಕ್ಕೂ ಕಮ್ಮಿ ಇಲ್ಲದಂತೆ ಬಂದಿರುವ ಹಾಡು ಮತ್ತು ಸಿನೆಮಾ ಗೆ ಒಂದು hands up,Non-depressive
Solpa beat jor madbekagittu,Non-depressive
January yalli nodidavaru like madi,Non-depressive
Idu charitre srushtiso avatara...n*A*S*N*nYar yaru movie nodi like agide,Non-depressive
ರಕ್ಷಿತ್ ಶೆಟ್ಟಿಯವರು ವಷ೯ಕೊಂದು nಮೂವಿ ಮಾಡಿ ಅನ್ನೋರು ಲೈಕ್nಮಾಡಿ,Non-depressive
ಪುಣ್ಯಕೋಟಿ ಮೂವಿ ಬರುವ ತನಕ ರಕ್ಷಿತ್ ಶೆಟ್ಟಿ ಯವರ ಮೂವಿ ವೇಟ್ ?,Non-depressive
@Nagaraj h Jagavar 777 Charlie barutte next,Non-depressive
Super move,Non-depressive
Super  song,Non-depressive
Movie is ossum,Non-depressive
Entha song na dislike madtiralla loafer nan makkala thu nim janumakke,Non-depressive
Kannada super song,Non-depressive
Super song alva,Non-depressive
Rama rama tusu daksha jaripa‍,Non-depressive
Dislike madidavar rashmika fans irbek,Non-depressive
ಎಂಥ lines,Non-depressive
May be after hamsaleka,Non-depressive
All kannada fans hands up to avaneshrimath narayana keep rocking movie,Non-depressive
Nice video song,Non-depressive
@Manjunath BJP Jorapur ybsbjdis,Non-depressive
Super movie,Non-depressive
Like for singer #vijayprakash,Non-depressive
Rashmika n her fans,Non-depressive
Looks like Rango Movie,Non-depressive
Sampoorna kannadada hadu thumba channagide,Non-depressive
Yaru boss alla,Non-depressive
ಚಂದನ್ ಶೆಟ್ಟಿ ಟ್ರೊಲ್ ವಿಡಿಯೋ ನೀವು ನೋಡಿ ನೆಗಡ್ಡೆ ಇದ್ರೆ ನಾವ್ ಗ್ಯಾರಂಟಿ,Non-depressive
ಚಂದನ್ ಶೆಟ್ಟಿ ಟ್ರೊಲ್ ವಿಡಿಯೋ ನೀವು ನೋಡಿ ನೆಗಡ್ಡೆ ಇದ್ರೆ ನಾವ್ ಗ್ಯಾರಂಟಿ,Non-depressive
ಚಂದನ್ ಶೆಟ್ಟಿ ಟ್ರೊಲ್ ವಿಡಿಯೋ ನೀವು ನೋಡಿ ನೆಗಡ್ಡೆ ಇದ್ರೆ ನಾವ್ ಗ್ಯಾರಂಟಿ,Non-depressive
ಚಂದನ್ ಶೆಟ್ಟಿ ಟ್ರೊಲ್ ವಿಡಿಯೋ ನೀವು ನೋಡಿ ನೆಗಡ್ಡೆ ಇದ್ರೆ ನಾವ್ ಗ್ಯಾರಂಟಿ,Non-depressive
ಚಂದನ್ ಶೆಟ್ಟಿ ಟ್ರೊಲ್ ವಿಡಿಯೋ ನೀವು ನೋಡಿ ನೆಗಡ್ಡೆ ಇದ್ರೆ ನಾವ್ ಗ್ಯಾರಂಟಿ,Non-depressive
ಚಂದನ್ ಶೆಟ್ಟಿ ಟ್ರೊಲ್ ವಿಡಿಯೋ ನೀವು ನೋಡಿ ನೆಗಡ್ಡೆ ಇದ್ರೆ ನಾವ್ ಗ್ಯಾರಂಟಿ,Non-depressive
ಏನ್ ಸಾಂಗ್ ಗುರು ಇದು ಕನ್ನಡ ಇಂಡಸ್ಟ್ರಿ ಅಲ್ಲಿ ಚರಿತ್ರೆ  ಸೃಷ್ಟಿಸೋ ಹಾಡು,Non-depressive
Swalpa jasti bildup ayitu annisutte.,Non-depressive
ಚಂದನ್ ಶೆಟ್ಟಿ ಟ್ರೊಲ್ ವಿಡಿಯೋ ನೀವು ನೋಡಿ ನೆಗಡ್ಡೆ ಇದ್ರೆ ನಾವ್ ಗ್ಯಾರಂಟಿ,Non-depressive
Vijay prakash  voice is super,Non-depressive
ಚಂದನ್ ಶೆಟ್ಟಿ ಟ್ರೊಲ್ ವಿಡಿಯೋ ನೀವು ನೋಡಿ ನೆಗಡ್ಡೆ ಇದ್ರೆ ನಾವ್ ಗ್ಯಾರಂಟಿ,Non-depressive
ಚಂದನ್ ಶೆಟ್ಟಿ ಟ್ರೊಲ್ ವಿಡಿಯೋ ನೀವು ನೋಡಿ ನೆಗಡ್ಡೆ ಇದ್ರೆ ನಾವ್ ಗ್ಯಾರಂಟಿ,Non-depressive
ಚಂದನ್ ಶೆಟ್ಟಿ ಟ್ರೊಲ್ ವಿಡಿಯೋ ನೀವು ನೋಡಿ ನೆಗಡ್ಡೆ ಇದ್ರೆ ನಾವ್ ಗ್ಯಾರಂಟಿ,Non-depressive
Hidden details in trailer of ASNn,Non-depressive
wowww superb song,Non-depressive
ಅವಾಗ  ಕಬ್ಜ. ದರ್ಶನ. ಇವ್ರೆಲ್ಲಾ ಬಂದು  ಕೆಡವಕ್ತಾರೆ.,Non-depressive
Kabja kannada samrajya nucchu noor madtade,Non-depressive
Chindi song  Vijay prakash fans hit like here,Non-depressive
ಸೂಪರ್ ಆಗಿ ಇದೆn ಕೆಜಿಎಫ್ ಮತ್ತು ಅವನೇ ಶ್ರೀಮಾನ್ನಾರಯಣ ಇಂತಹ ಅನೇಕ ಕನ್ನಡ ಸಿನಿಮಾಗಳು ನಮ್ಮ ಕನ್ನಡಕ್ಕೆ ಬೇಕು ನಮ್ಮ ಕನ್ನಡ ಸಿನಿಮಾಗಳು ರಾಷ್ಟ್ರ ಮತ್ತು ದೇಶ ಮಟ್ಟದಲ್ಲಿ ಬೆಳೆಯಬೇಕು,Non-depressive
ದಯವಿಟ್ಟು ಕನ್ನಡ ಅಭಿಮಾನಿಗಳು ಒಂದಾಗಿ ಕೆಲ್ಸ ಮಾಡೋ ಸಮಯ,Non-depressive
Music  super,Non-depressive
Song super agi edey,Non-depressive
Sakat ag ede song bros yelru share madana plz nim whatsapp alli,Non-depressive
ರಾಕಿಂಗ್ ಸ್ಟಾರ್ ಯಶ್ ಅಭಿಮಾನಿಗಳಿಂದ ಶುಭ ಹಾರೈಕೆಗಳು,Non-depressive
Signature steps awesome...pakka...# tag agthe,Non-depressive
Rip dislikers,Non-depressive
Hindi version yav channel alli release madidare.,Non-depressive
youtu.be/C3... nnಇದು ಚರಿತ್ರೆ ಸೃಷ್ಟಿಸೋ ಅವತಾರnಅವನೇ ಶ್ರೀಮನ್ ನಾರಾಯಣ nnHands up!! n#ASN,Non-depressive
Yaru tension agbede yakandre dislike madiravru mindrika kadeyavru🤣,Non-depressive
Huchha Venkatsene west Indies... Al the best asn...,Non-depressive
Unlike ಮಾಡಿದವರು ರಶ್ಮಿಕಾ ಅಭಿಮಾನಿಗಳು....,Non-depressive
ಇದು ಚರಿತ್ರೆ ಸ್ರುಷ್ಟಿಸೊ ಅವತಾರ,Non-depressive
Wonderful song.,Non-depressive
ಬಂದ ಬಂದ ಅವನೇ ಶ್ರೀಮನ್ನಾರಾಯಣnHands up,Non-depressive
Nice rakshith shetty,Non-depressive
ಇದು ಚರಿತ್ರೆ ಸೃಷ್ಟಿಸೋ ಚಿತ್ರ ಅನ್ನೋರು ಲೈಕ್ ಮಾಡಿ,Non-depressive
ಇದು ಸ್ಲೋ ಅಡಿಕ್ಟ್ ಸಾಂಗ್ ಗುರು.nಅಡಿಕ್ಟ್ ಆಗೋದು ಪಕ್ಕಾ...,Non-depressive
ಅವನೇ ಶ್ರೀಮನ್ ನಾರಾಯಣ ಶೆಟ್ರು,Non-depressive
Sahitya and sangita eradu super movie blockbuster,Non-depressive
ಅದ್ಭುತ ಹಾಡು,Non-depressive
Shetru birthday party dina haadiro haadu aawaginindaa wait maadtide.....,Non-depressive
DAGAR IN BAR nAFTER RAKSHIT  HITnn,Non-depressive
ನನ್ನ ಗೆಲ್ಬೋದು ಅನ್ನುತ  ನಿಂತನು ಓರ್ವ ರಾಕ್ಷಸ,Non-depressive
Hands up...,Non-depressive
super songnಜೈ ಕರ್ನಾಟಕ ಜೈ ಕನ್ನಡ,Non-depressive
@Kumara Kantirava avn heldange 1st time hange ansodhu..,Non-depressive
Ya bro  true,Non-depressive
@Kumara Kantirava sari nodu,Non-depressive
Pakka guru same feelingu,Non-depressive
Boss vere level🤗,Non-depressive
ದಯವಿಟ್ಟು ಬಿಡುಗಡೆ ದಿನಾಂಕವನ್ನು ಹೇಳಿ,Non-depressive
ಕನ್ನಡ ಚಿತ್ರರಂಗದಲ್ಲಿ ಸಂಗೀತ ಮತ್ತೊಮ್ಮೆ ಅವನ ರೂಪದಲ್ಲಿ ಹುಟ್ಟಿತುnಯಾರ್ ಅವನು🤔?nಅವನೇ ನಮ್ಮ ಲೋಕನಾಥ🤩 ಅಜನೀಶ್..nMusic blasted,Non-depressive
ಅಬ್ಬಾ ಎಂತಹ bgm,Non-depressive
Super song amazing lyrics,Non-depressive
ಮ್ಯೂಸಿಕ್ ತುಂಬಾ estaaythu bro,Non-depressive
Song Karnatakadalli ella hero fans film node nodtare but pls bere languages lli promotion madi,Non-depressive
Avanilade enu illa ee bhoomimele,Non-depressive
ಒಳ್ಳೇದು ಆಗಲಿ big ಸಕ್ಸಸ್ for ASN,Non-depressive
Best Wishes #ASN!,Non-depressive
Jai Kiccha,Non-depressive
ಕನ್ನಡ ಸಿನಿಮಾ ದ ಅವತಾರ ಶುರುವಾಯಿತು,Non-depressive
Super  bro,Non-depressive
@G D yatheesh good job BRO,Non-depressive
Song is amazing,Non-depressive
Sakkath Guru ..luv luv luv,Non-depressive
Wt a song,Non-depressive
supper  guru,Non-depressive
Lo gube don't compare anyone yellaru namma kannada super star,Non-depressive
@Sanjeev Kumar dabba nan maga rakshith shetty,Non-depressive
@F M S rakahith is shit man,Non-depressive
@10 R hu bro name halmodakke,Non-depressive
@MOVIES BOX o Robert,Non-depressive
D  Boss,Non-depressive
D8055 Chakravarty... Rakshit innu Raaja,Non-depressive
Isske samne dabbang flop hai..ASN,Non-depressive
ಮೆರೆಯಲಿ ಗಗನದಲಿ ನಿಮ್ಮ ಲಾಂಛನ,Non-depressive
Step Super bossu,Non-depressive
Waiting for Hindi version,Non-depressive
ಅನಿಸುತ್ತೆ ಬಂದಹಾಗಿದೆ ರಚಿಸಲು ಹೊಸ ಶಾಸನnಮೆರೆಯಲಿ ಗಗನದಿ ನಿಮ್ಮದೆ ಲಾಂಚನ,Non-depressive
ರಣಧೀರ ನೆನಪಾದ ರಕ್ಷಿತ ಜಾದಲಿnರಣಭೇಟೆಯಾಡುವ ರಾಕ್ಷಸ ದಾರಿಯಲಿnರಕ್ತಚರಿತ್ರೆಯೋ ರಕ್ಕಸನ ಕಥೆಯೋnನಿಗೂಢ ಮನೆಯೊಳಗೆ ನಡುಕ ಹುಟ್ಟಿಸೋnಸಿನೆಮಾ ಪರದೆಯ ಹಳುಗುಣಿಯೊ.....,Non-depressive
Awesome song ..guru ವಿಜಯ್ sir ವಾಯ್ಸ್ superb,Non-depressive
ಶುದ್ದ ಕನ್ನಡದ ಸಂಗೀತಕ್ಕೆ ಸಾಮಾನ್ಯ ಕನ್ನಡಿಗ ನಿಂದ ಧನ್ಯವಾದಗಳು,Non-depressive
up......,Non-depressive
VIKRANTH DHANUSH  ನೀವೂ ಮಾಡಿರೋ ಪದ ಆಂಗ್ಲಭಾಷೆಯಲ್ಲಿ ಇದೆ ಅದು ಹಾಗೆ..,Non-depressive
ರಕ್ಷಿತ್ ಶೆಟ್ಟಿ ರವರ ಚಿತ್ರ ಮತ್ತು ಅಜನೀಶ ರವರ ಸಂಗೀತದ ಈ ಹಾಡು ಕೇಳತಾ ಇದ್ರೆ... ಹಂಸಲೇಖ ಹಾಗೂ ರವಿಚಂದ್ರನ್ ರವರ ಹಾಡುಗಳೇ ನೆನಪಾಗುತ್ತೆ... ಚಿತ್ರತಂಡಕ್ಕೆ ಶುಭವಾಗಲಿ...nನಾಗಾರ್ಜುನ ಶರ್ಮಾರವರ ಸಾಹಿತ್ಯ,Non-depressive
Kannada industry alli hosa dakale baryok bandavn yar avnu.......avane sreemannarayana,Non-depressive
His gun is like a flair gun,Non-depressive
Different song,Non-depressive
Waiting for the film.....ನೋಡಲು ಕಾತುರನಾಗಿದ್ದೇನೆ,Non-depressive
Making ತುಂಬಾ ಚನ್ನಾಗಿದೆ  Lyrics Not good,Non-depressive
Astu sala kelidru kelbeku ansute bro super song,Non-depressive
Hit bidu guru,Non-depressive
ಸೂಪರ್ .. ತುಂಬಾ ಚೆನ್ನಾಗಿದೆ ..,Non-depressive
Rocking star and simple star,Non-depressive
ಚೆನ್ನಾಗಿದೆ ಅನ್ನೋರು ಲೈಕ್ ಮಾಡಿ,Non-depressive
Idu Charitre srustiso avatara ......ASN,Non-depressive
4.19 ....SRK Pose,Non-depressive
ASN asli sir benga ayti re song,Non-depressive
ಅಚ್ಚ ಕನ್ನಡದ ಹಾಡು ಕೇಳಿ ಅದ್ಭುತ,Non-depressive
Video noddor like kodro,Non-depressive
